HISTORIALCREDITO;SALDOCUENTAAHORROS;TIEMPOEMPLEO;ESTADOCIVILYSEXO;ACTIVOS;VIVIENDA;EMPLEO;PROPOSITOCREDITO_A40;PROPOSITOCREDITO_A41;PROPOSITOCREDITO_A410;PROPOSITOCREDITO_A42;PROPOSITOCREDITO_A43;PROPOSITOCREDITO_A44;PROPOSITOCREDITO_A45;PROPOSITOCREDITO_A46;PROPOSITOCREDITO_A48;PROPOSITOCREDITO_A49;GARANTE_A101;GARANTE_A102;GARANTE_A103;TRABAJADOREXTRANJERO_A201;TRABAJADOREXTRANJERO_A202;PLAZOMESESCREDITO;MONTOCREDITO;TASAPAGO;AVALUOVIVIENDA;EDAD;CANTIDADCREDITOSEXISTENTES;TIPOCLIENTE
0.0031446540880503146;0.0031446540880503146;0.0031446540880503146;0.0015723270440251573;0.0;0.0007861635220125787;0.0015723270440251573;0.0;0.0;0.0;0.0;0.0007861635220125787;0.0;0.0;0.0;0.0;0.0;0.0007861635220125787;0.0;0.0;0.0007861635220125787;0.0;0.0047169811320754715;0.9190251572327044;0.0031446540880503146;0.0031446540880503146;0.05267295597484277;0.0015723270440251573;1
0.00033129037601457677;0.0;0.00033129037601457677;0.00016564518800728838;0.0;0.00016564518800728838;0.00033129037601457677;0.0;0.0;0.0;0.0;0.00016564518800728838;0.0;0.0;0.0;0.0;0.0;0.00016564518800728838;0.0;0.0;0.00016564518800728838;0.0;0.007950969024349842;0.9857545138313732;0.00033129037601457677;0.00033129037601457677;0.0036441941361603446;0.00016564518800728838;2
0.0018373909049150207;0.0;0.0013780431786862655;0.0009186954524575103;0.0;0.00045934772622875517;0.00045934772622875517;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00045934772622875517;0.0;0.0;0.00045934772622875517;0.0;0.0;0.00045934772622875517;0.0;0.005512172714745062;0.9627928341754708;0.0009186954524575103;0.0013780431786862655;0.022508038585209004;0.00045934772622875517;1
0.0002502815667626079;0.0;0.0003754223501439119;0.0002502815667626079;0.00012514078338130396;0.0002502815667626079;0.0002502815667626079;0.0;0.0;0.0;0.00012514078338130396;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00012514078338130396;0.00012514078338130396;0.0;0.0052559129020147664;0.9863596546114378;0.0002502815667626079;0.0005005631335252158;0.005631335252158679;0.00012514078338130396;1
0.0006032575909913533;0.0;0.0004021717273275689;0.0004021717273275689;0.0006032575909913533;0.0004021717273275689;0.0004021717273275689;0.00020108586366378444;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00020108586366378444;0.0;0.0;0.00020108586366378444;0.0;0.004826060727930827;0.9792881560426302;0.0006032575909913533;0.0008043434546551378;0.010657550774180576;0.0004021717273275689;2
0.00021853146853146853;0.00043706293706293706;0.00021853146853146853;0.00021853146853146853;0.0003277972027972028;0.00021853146853146853;0.00010926573426573427;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00010926573426573427;0.0;0.0;0.00010926573426573427;0.0;0.0;0.00010926573426573427;0.0;0.003933566433566434;0.9894012237762237;0.00021853146853146853;0.00043706293706293706;0.0038243006993006995;0.00010926573426573427;1
0.0006809669731018045;0.0006809669731018045;0.001361933946203609;0.0006809669731018045;0.00034048348655090226;0.00034048348655090226;0.0006809669731018045;0.0;0.0;0.0;0.00034048348655090226;0.0;0.0;0.0;0.0;0.0;0.0;0.00034048348655090226;0.0;0.0;0.00034048348655090226;0.0;0.008171603677221655;0.965270684371808;0.0010214504596527069;0.001361933946203609;0.01804562478719782;0.00034048348655090226;1
0.0002841716396703609;0.0;0.0002841716396703609;0.0002841716396703609;0.0002841716396703609;0.0;0.00042625745950554135;0.0;0.00014208581983518045;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00014208581983518045;0.0;0.0;0.00014208581983518045;0.0;0.005115089514066497;0.9872122762148338;0.0002841716396703609;0.0002841716396703609;0.004973003694231316;0.00014208581983518045;1
0.0006345177664974619;0.0009517766497461929;0.0009517766497461929;0.0;0.0;0.00031725888324873094;0.00031725888324873094;0.0;0.0;0.0;0.0;0.00031725888324873094;0.0;0.0;0.0;0.0;0.0;0.00031725888324873094;0.0;0.0;0.00031725888324873094;0.0;0.0038071065989847717;0.9704949238578681;0.0006345177664974619;0.0012690355329949238;0.019352791878172588;0.00031725888324873094;1
0.0007524454477050414;0.0;0.0;0.000564334085778781;0.0003762227238525207;0.00018811136192626034;0.000564334085778781;0.00018811136192626034;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00018811136192626034;0.0;0.0;0.00018811136192626034;0.0;0.0056433408577878106;0.9845748683220467;0.0007524454477050414;0.0003762227238525207;0.005267118133935289;0.0003762227238525207;2
